file name,mask name,mask number,class
Small_images_Masks\218-6_part_8.png,Small_images_Masks\218-6_part_8_seg.npy,774,0
Small_images_Masks\218-5_part_24.png,Small_images_Masks\218-5_part_24_seg.npy,417,1
Small_images_Masks\238-6_part_10.png,Small_images_Masks\238-6_part_10_seg.npy,375,0
Small_images_Masks\238-4_part_16.png,Small_images_Masks\238-4_part_16_seg.npy,145,0
Small_images_Masks\238-2_part_2.png,Small_images_Masks\238-2_part_2_seg.npy,348,1
Small_images_Masks\259-1_part_4.png,Small_images_Masks\259-1_part_4_seg.npy,38,1
Small_images_Masks\218-5_part_21.png,Small_images_Masks\218-5_part_21_seg.npy,707,1
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,215,1
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,825,1
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,161,0
Small_images_Masks\218-4_part_19.png,Small_images_Masks\218-4_part_19_seg.npy,460,1
Small_images_Masks\238-4_part_20.png,Small_images_Masks\238-4_part_20_seg.npy,215,1
Small_images_Masks\218-6_part_23.png,Small_images_Masks\218-6_part_23_seg.npy,157,1
Small_images_Masks\259-1_part_14.png,Small_images_Masks\259-1_part_14_seg.npy,605,0
Small_images_Masks\218-6_part_20.png,Small_images_Masks\218-6_part_20_seg.npy,494,1
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,864,1
Small_images_Masks\238-4_part_21.png,Small_images_Masks\238-4_part_21_seg.npy,149,1
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,455,1
Small_images_Masks\238-1_part_19.png,Small_images_Masks\238-1_part_19_seg.npy,51,0
Small_images_Masks\218-5_part_18.png,Small_images_Masks\218-5_part_18_seg.npy,567,1
Small_images_Masks\238-2_part_5.png,Small_images_Masks\238-2_part_5_seg.npy,413,0
Small_images_Masks\218-6_part_19.png,Small_images_Masks\218-6_part_19_seg.npy,359,1
Small_images_Masks\238-3_part_7.png,Small_images_Masks\238-3_part_7_seg.npy,30,0
Small_images_Masks\249-1_part_13.png,Small_images_Masks\249-1_part_13_seg.npy,140,0
Small_images_Masks\249-1_part_15.png,Small_images_Masks\249-1_part_15_seg.npy,88,0
Small_images_Masks\249-3_part_21.png,Small_images_Masks\249-3_part_21_seg.npy,30,0
Small_images_Masks\238-3_part_18.png,Small_images_Masks\238-3_part_18_seg.npy,331,0
Small_images_Masks\238-3_part_6.png,Small_images_Masks\238-3_part_6_seg.npy,88,0
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,803,1
Small_images_Masks\218-6_part_22.png,Small_images_Masks\218-6_part_22_seg.npy,573,1
Small_images_Masks\238-3_part_25.png,Small_images_Masks\238-3_part_25_seg.npy,185,1
Small_images_Masks\218-6_part_24.png,Small_images_Masks\218-6_part_24_seg.npy,550,0
Small_images_Masks\218-6_part_4.png,Small_images_Masks\218-6_part_4_seg.npy,639,0
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,171,1
Small_images_Masks\218-5_part_21.png,Small_images_Masks\218-5_part_21_seg.npy,402,0
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,847,1
Small_images_Masks\238-3_part_10.png,Small_images_Masks\238-3_part_10_seg.npy,264,0
Small_images_Masks\259-1_part_21.png,Small_images_Masks\259-1_part_21_seg.npy,128,0
Small_images_Masks\238-1_part_10.png,Small_images_Masks\238-1_part_10_seg.npy,287,0
Small_images_Masks\218-6_part_5.png,Small_images_Masks\218-6_part_5_seg.npy,516,1
Small_images_Masks\238-1_part_3.png,Small_images_Masks\238-1_part_3_seg.npy,356,1
Small_images_Masks\238-3_part_20.png,Small_images_Masks\238-3_part_20_seg.npy,197,1
Small_images_Masks\218-6_part_22.png,Small_images_Masks\218-6_part_22_seg.npy,96,0
Small_images_Masks\238-6_part_24.png,Small_images_Masks\238-6_part_24_seg.npy,253,0
Small_images_Masks\218-6_part_25.png,Small_images_Masks\218-6_part_25_seg.npy,258,0
Small_images_Masks\238-1_part_13.png,Small_images_Masks\238-1_part_13_seg.npy,154,0
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,716,0
Small_images_Masks\218-5_part_17.png,Small_images_Masks\218-5_part_17_seg.npy,50,0
Small_images_Masks\238-2_part_19.png,Small_images_Masks\238-2_part_19_seg.npy,244,0
Small_images_Masks\249-2_part_11.png,Small_images_Masks\249-2_part_11_seg.npy,131,0
Small_images_Masks\238-2_part_23.png,Small_images_Masks\238-2_part_23_seg.npy,7,0
Small_images_Masks\238-6_part_7.png,Small_images_Masks\238-6_part_7_seg.npy,64,0
Small_images_Masks\238-1_part_22.png,Small_images_Masks\238-1_part_22_seg.npy,175,1
Small_images_Masks\238-1_part_1.png,Small_images_Masks\238-1_part_1_seg.npy,455,0
Small_images_Masks\218-6_part_11.png,Small_images_Masks\218-6_part_11_seg.npy,40,0
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,42,1
Small_images_Masks\238-6_part_25.png,Small_images_Masks\238-6_part_25_seg.npy,220,0
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,312,0
Small_images_Masks\249-3_part_15.png,Small_images_Masks\249-3_part_15_seg.npy,103,0
Small_images_Masks\238-4_part_5.png,Small_images_Masks\238-4_part_5_seg.npy,170,1
Small_images_Masks\218-4_part_7.png,Small_images_Masks\218-4_part_7_seg.npy,281,0
Small_images_Masks\249-2_part_17.png,Small_images_Masks\249-2_part_17_seg.npy,10,0
Small_images_Masks\259-1_part_11.png,Small_images_Masks\259-1_part_11_seg.npy,330,1
Small_images_Masks\249-1_part_9.png,Small_images_Masks\249-1_part_9_seg.npy,43,0
Small_images_Masks\218-5_part_19.png,Small_images_Masks\218-5_part_19_seg.npy,217,1
Small_images_Masks\238-1_part_17.png,Small_images_Masks\238-1_part_17_seg.npy,159,1
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,756,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,260,1
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,82,1
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,68,1
Small_images_Masks\238-5_part_20.png,Small_images_Masks\238-5_part_20_seg.npy,24,1
Small_images_Masks\238-2_part_1.png,Small_images_Masks\238-2_part_1_seg.npy,138,1
Small_images_Masks\218-5_part_1.png,Small_images_Masks\218-5_part_1_seg.npy,548,1
Small_images_Masks\218-4_part_22.png,Small_images_Masks\218-4_part_22_seg.npy,635,1
Small_images_Masks\249-3_part_12.png,Small_images_Masks\249-3_part_12_seg.npy,132,0
Small_images_Masks\218-4_part_15.png,Small_images_Masks\218-4_part_15_seg.npy,156,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,57,1
Small_images_Masks\238-3_part_5.png,Small_images_Masks\238-3_part_5_seg.npy,479,0
Small_images_Masks\218-4_part_17.png,Small_images_Masks\218-4_part_17_seg.npy,702,0
Small_images_Masks\218-6_part_1.png,Small_images_Masks\218-6_part_1_seg.npy,661,1
Small_images_Masks\238-2_part_18.png,Small_images_Masks\238-2_part_18_seg.npy,341,0
Small_images_Masks\238-4_part_18.png,Small_images_Masks\238-4_part_18_seg.npy,215,0
Small_images_Masks\218-4_part_13.png,Small_images_Masks\218-4_part_13_seg.npy,86,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,891,0
Small_images_Masks\238-2_part_22.png,Small_images_Masks\238-2_part_22_seg.npy,234,0
Small_images_Masks\238-6_part_5.png,Small_images_Masks\238-6_part_5_seg.npy,263,0
Small_images_Masks\238-3_part_22.png,Small_images_Masks\238-3_part_22_seg.npy,351,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,305,1
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,499,1
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,317,1
Small_images_Masks\249-1_part_16.png,Small_images_Masks\249-1_part_16_seg.npy,250,1
Small_images_Masks\238-4_part_23.png,Small_images_Masks\238-4_part_23_seg.npy,20,1
Small_images_Masks\218-6_part_22.png,Small_images_Masks\218-6_part_22_seg.npy,489,1
Small_images_Masks\259-1_part_22.png,Small_images_Masks\259-1_part_22_seg.npy,60,0
Small_images_Masks\249-1_part_10.png,Small_images_Masks\249-1_part_10_seg.npy,17,0
Small_images_Masks\238-1_part_21.png,Small_images_Masks\238-1_part_21_seg.npy,282,0
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,52,1
Small_images_Masks\238-6_part_19.png,Small_images_Masks\238-6_part_19_seg.npy,130,0
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,841,0
Small_images_Masks\249-2_part_20.png,Small_images_Masks\249-2_part_20_seg.npy,117,0
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,83,0
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,771,1
Small_images_Masks\249-2_part_7.png,Small_images_Masks\249-2_part_7_seg.npy,128,0
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,713,1
Small_images_Masks\218-4_part_15.png,Small_images_Masks\218-4_part_15_seg.npy,20,1
Small_images_Masks\259-1_part_5.png,Small_images_Masks\259-1_part_5_seg.npy,366,1
Small_images_Masks\218-6_part_24.png,Small_images_Masks\218-6_part_24_seg.npy,509,1
Small_images_Masks\218-6_part_20.png,Small_images_Masks\218-6_part_20_seg.npy,335,0
Small_images_Masks\218-6_part_11.png,Small_images_Masks\218-6_part_11_seg.npy,672,1
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,107,0
Small_images_Masks\238-1_part_6.png,Small_images_Masks\238-1_part_6_seg.npy,86,1
Small_images_Masks\238-1_part_9.png,Small_images_Masks\238-1_part_9_seg.npy,366,0
Small_images_Masks\218-6_part_24.png,Small_images_Masks\218-6_part_24_seg.npy,53,1
Small_images_Masks\249-4_part_11.png,Small_images_Masks\249-4_part_11_seg.npy,3,0
Small_images_Masks\238-1_part_15.png,Small_images_Masks\238-1_part_15_seg.npy,402,0
Small_images_Masks\238-1_part_18.png,Small_images_Masks\238-1_part_18_seg.npy,415,0
Small_images_Masks\238-4_part_19.png,Small_images_Masks\238-4_part_19_seg.npy,239,1
Small_images_Masks\218-4_part_15.png,Small_images_Masks\218-4_part_15_seg.npy,50,1
Small_images_Masks\238-1_part_9.png,Small_images_Masks\238-1_part_9_seg.npy,112,0
Small_images_Masks\238-2_part_23.png,Small_images_Masks\238-2_part_23_seg.npy,92,0
Small_images_Masks\218-5_part_7.png,Small_images_Masks\218-5_part_7_seg.npy,936,0
Small_images_Masks\218-5_part_13.png,Small_images_Masks\218-5_part_13_seg.npy,694,1
Small_images_Masks\218-5_part_2.png,Small_images_Masks\218-5_part_2_seg.npy,675,1
Small_images_Masks\249-1_part_15.png,Small_images_Masks\249-1_part_15_seg.npy,60,0
Small_images_Masks\238-6_part_23.png,Small_images_Masks\238-6_part_23_seg.npy,268,0
Small_images_Masks\238-1_part_2.png,Small_images_Masks\238-1_part_2_seg.npy,211,0
Small_images_Masks\218-6_part_3.png,Small_images_Masks\218-6_part_3_seg.npy,633,0
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,503,1
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,747,1
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,352,1
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,874,1
Small_images_Masks\238-4_part_22.png,Small_images_Masks\238-4_part_22_seg.npy,184,1
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,771,0
Small_images_Masks\218-4_part_16.png,Small_images_Masks\218-4_part_16_seg.npy,275,0
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,664,0
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,427,0
Small_images_Masks\238-2_part_10.png,Small_images_Masks\238-2_part_10_seg.npy,153,0
Small_images_Masks\249-2_part_24.png,Small_images_Masks\249-2_part_24_seg.npy,77,0
Small_images_Masks\259-1_part_2.png,Small_images_Masks\259-1_part_2_seg.npy,49,0
Small_images_Masks\238-2_part_18.png,Small_images_Masks\238-2_part_18_seg.npy,15,1
Small_images_Masks\238-4_part_21.png,Small_images_Masks\238-4_part_21_seg.npy,276,1
Small_images_Masks\238-4_part_4.png,Small_images_Masks\238-4_part_4_seg.npy,7,0
Small_images_Masks\218-6_part_21.png,Small_images_Masks\218-6_part_21_seg.npy,190,1
Small_images_Masks\238-3_part_11.png,Small_images_Masks\238-3_part_11_seg.npy,359,0
Small_images_Masks\238-2_part_7.png,Small_images_Masks\238-2_part_7_seg.npy,77,1
Small_images_Masks\218-5_part_21.png,Small_images_Masks\218-5_part_21_seg.npy,351,0
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,716,1
Small_images_Masks\259-1_part_20.png,Small_images_Masks\259-1_part_20_seg.npy,174,0
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,700,0
Small_images_Masks\238-4_part_13.png,Small_images_Masks\238-4_part_13_seg.npy,5,1
Small_images_Masks\249-1_part_21.png,Small_images_Masks\249-1_part_21_seg.npy,113,0
Small_images_Masks\218-6_part_16.png,Small_images_Masks\218-6_part_16_seg.npy,304,0
Small_images_Masks\259-1_part_13.png,Small_images_Masks\259-1_part_13_seg.npy,319,1
Small_images_Masks\218-5_part_5.png,Small_images_Masks\218-5_part_5_seg.npy,57,0
Small_images_Masks\238-2_part_24.png,Small_images_Masks\238-2_part_24_seg.npy,328,0
Small_images_Masks\218-6_part_15.png,Small_images_Masks\218-6_part_15_seg.npy,537,1
Small_images_Masks\218-4_part_15.png,Small_images_Masks\218-4_part_15_seg.npy,44,1
Small_images_Masks\259-1_part_9.png,Small_images_Masks\259-1_part_9_seg.npy,43,1
Small_images_Masks\259-1_part_16.png,Small_images_Masks\259-1_part_16_seg.npy,146,0
Small_images_Masks\238-1_part_3.png,Small_images_Masks\238-1_part_3_seg.npy,90,1
Small_images_Masks\218-5_part_4.png,Small_images_Masks\218-5_part_4_seg.npy,115,0
Small_images_Masks\218-5_part_23.png,Small_images_Masks\218-5_part_23_seg.npy,634,1
Small_images_Masks\249-1_part_5.png,Small_images_Masks\249-1_part_5_seg.npy,118,1
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,292,1
Small_images_Masks\218-6_part_5.png,Small_images_Masks\218-6_part_5_seg.npy,507,0
Small_images_Masks\238-2_part_12.png,Small_images_Masks\238-2_part_12_seg.npy,52,0
Small_images_Masks\238-1_part_15.png,Small_images_Masks\238-1_part_15_seg.npy,368,0
Small_images_Masks\218-5_part_18.png,Small_images_Masks\218-5_part_18_seg.npy,234,1
Small_images_Masks\218-6_part_9.png,Small_images_Masks\218-6_part_9_seg.npy,621,0
Small_images_Masks\249-1_part_16.png,Small_images_Masks\249-1_part_16_seg.npy,98,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,1020,1
Small_images_Masks\218-6_part_6.png,Small_images_Masks\218-6_part_6_seg.npy,105,0
Small_images_Masks\249-1_part_13.png,Small_images_Masks\249-1_part_13_seg.npy,255,1
Small_images_Masks\249-1_part_4.png,Small_images_Masks\249-1_part_4_seg.npy,160,1
Small_images_Masks\218-6_part_7.png,Small_images_Masks\218-6_part_7_seg.npy,963,0
Small_images_Masks\259-1_part_6.png,Small_images_Masks\259-1_part_6_seg.npy,21,1
Small_images_Masks\238-4_part_14.png,Small_images_Masks\238-4_part_14_seg.npy,131,0
Small_images_Masks\218-6_part_20.png,Small_images_Masks\218-6_part_20_seg.npy,316,0
Small_images_Masks\249-3_part_5.png,Small_images_Masks\249-3_part_5_seg.npy,117,0
Small_images_Masks\218-5_part_12.png,Small_images_Masks\218-5_part_12_seg.npy,886,1
Small_images_Masks\218-5_part_16.png,Small_images_Masks\218-5_part_16_seg.npy,713,1
Small_images_Masks\238-6_part_12.png,Small_images_Masks\238-6_part_12_seg.npy,207,1
Small_images_Masks\218-4_part_11.png,Small_images_Masks\218-4_part_11_seg.npy,155,0
Small_images_Masks\238-4_part_18.png,Small_images_Masks\238-4_part_18_seg.npy,103,0
Small_images_Masks\249-2_part_2.png,Small_images_Masks\249-2_part_2_seg.npy,104,0
Small_images_Masks\218-4_part_8.png,Small_images_Masks\218-4_part_8_seg.npy,653,0
Small_images_Masks\238-1_part_5.png,Small_images_Masks\238-1_part_5_seg.npy,358,1
Small_images_Masks\218-4_part_18.png,Small_images_Masks\218-4_part_18_seg.npy,321,1
Small_images_Masks\218-6_part_14.png,Small_images_Masks\218-6_part_14_seg.npy,415,1
Small_images_Masks\249-1_part_24.png,Small_images_Masks\249-1_part_24_seg.npy,161,0
Small_images_Masks\238-1_part_18.png,Small_images_Masks\238-1_part_18_seg.npy,282,0
Small_images_Masks\218-6_part_13.png,Small_images_Masks\218-6_part_13_seg.npy,260,1
Small_images_Masks\238-6_part_12.png,Small_images_Masks\238-6_part_12_seg.npy,110,0
Small_images_Masks\218-5_part_22.png,Small_images_Masks\218-5_part_22_seg.npy,607,1
Small_images_Masks\238-3_part_17.png,Small_images_Masks\238-3_part_17_seg.npy,370,1
Small_images_Masks\218-6_part_20.png,Small_images_Masks\218-6_part_20_seg.npy,656,0
Small_images_Masks\238-2_part_22.png,Small_images_Masks\238-2_part_22_seg.npy,71,0
Small_images_Masks\238-1_part_5.png,Small_images_Masks\238-1_part_5_seg.npy,317,0
Small_images_Masks\218-4_part_7.png,Small_images_Masks\218-4_part_7_seg.npy,60,1
Small_images_Masks\238-3_part_6.png,Small_images_Masks\238-3_part_6_seg.npy,185,0
Small_images_Masks\218-6_part_18.png,Small_images_Masks\218-6_part_18_seg.npy,464,0
Small_images_Masks\259-1_part_22.png,Small_images_Masks\259-1_part_22_seg.npy,221,0
Small_images_Masks\238-1_part_2.png,Small_images_Masks\238-1_part_2_seg.npy,348,0
Small_images_Masks\238-1_part_19.png,Small_images_Masks\238-1_part_19_seg.npy,430,0
Small_images_Masks\218-5_part_13.png,Small_images_Masks\218-5_part_13_seg.npy,495,0
Small_images_Masks\218-6_part_10.png,Small_images_Masks\218-6_part_10_seg.npy,4,1
Small_images_Masks\238-1_part_20.png,Small_images_Masks\238-1_part_20_seg.npy,235,0
Small_images_Masks\238-1_part_12.png,Small_images_Masks\238-1_part_12_seg.npy,219,0
Small_images_Masks\218-5_part_25.png,Small_images_Masks\218-5_part_25_seg.npy,625,0
Small_images_Masks\218-6_part_12.png,Small_images_Masks\218-6_part_12_seg.npy,443,1
Small_images_Masks\249-2_part_13.png,Small_images_Masks\249-2_part_13_seg.npy,105,0
Small_images_Masks\218-5_part_8.png,Small_images_Masks\218-5_part_8_seg.npy,658,0
Small_images_Masks\218-4_part_12.png,Small_images_Masks\218-4_part_12_seg.npy,548,1
Small_images_Masks\249-2_part_20.png,Small_images_Masks\249-2_part_20_seg.npy,48,0
Small_images_Masks\218-5_part_6.png,Small_images_Masks\218-5_part_6_seg.npy,731,1
Small_images_Masks\218-4_part_23.png,Small_images_Masks\218-4_part_23_seg.npy,8,1
Small_images_Masks\238-4_part_4.png,Small_images_Masks\238-4_part_4_seg.npy,128,1
Small_images_Masks\218-5_part_5.png,Small_images_Masks\218-5_part_5_seg.npy,111,0
Small_images_Masks\218-5_part_8.png,Small_images_Masks\218-5_part_8_seg.npy,744,1
Small_images_Masks\249-3_part_22.png,Small_images_Masks\249-3_part_22_seg.npy,169,0
Small_images_Masks\259-1_part_2.png,Small_images_Masks\259-1_part_2_seg.npy,257,1
Small_images_Masks\218-6_part_11.png,Small_images_Masks\218-6_part_11_seg.npy,119,1
Small_images_Masks\238-6_part_20.png,Small_images_Masks\238-6_part_20_seg.npy,139,0
Small_images_Masks\238-6_part_19.png,Small_images_Masks\238-6_part_19_seg.npy,261,1
Small_images_Masks\218-5_part_4.png,Small_images_Masks\218-5_part_4_seg.npy,217,1
Small_images_Masks\249-3_part_22.png,Small_images_Masks\249-3_part_22_seg.npy,128,0
Small_images_Masks\238-2_part_16.png,Small_images_Masks\238-2_part_16_seg.npy,363,1
Small_images_Masks\249-2_part_6.png,Small_images_Masks\249-2_part_6_seg.npy,6,0
Small_images_Masks\218-4_part_21.png,Small_images_Masks\218-4_part_21_seg.npy,46,0
Small_images_Masks\218-5_part_11.png,Small_images_Masks\218-5_part_11_seg.npy,776,1
Small_images_Masks\259-1_part_13.png,Small_images_Masks\259-1_part_13_seg.npy,95,0
Small_images_Masks\218-4_part_9.png,Small_images_Masks\218-4_part_9_seg.npy,484,0
